year,category,nominationId,nomineeNames,nomineeIds,nominatorNames,nominatorIds,showUrl,listUrl
1904,literature,5464,Demitrios Bernardakis,935,Athanasios Bernardakis,934,https://www.nobelprize.org/nomination/archive/show.php?id=5464&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1904
1904,literature,5804,William Chapman,1720,François Lhomme,5453,https://www.nobelprize.org/nomination/archive/show.php?id=5804&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1904
1904,literature,6095,Henryk Sienkiewicz,8523,Harald Hjärne,4227,https://www.nobelprize.org/nomination/archive/show.php?id=6095&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1904
1904,literature,6440,Selma Lagerlöf,5152,Harald Hjärne,4227,https://www.nobelprize.org/nomination/archive/show.php?id=6440&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1904
1904,literature,6761,José Echegaray y Eizaguirre,2673,Daniel de Cortázar,1970,https://www.nobelprize.org/nomination/archive/show.php?id=6761&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1904
1904,literature,7066,Rudyard Kipling,4859,Edwin Arnold,498,https://www.nobelprize.org/nomination/archive/show.php?id=7066&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1904
1904,chemistry,52,Adolf von Baeyer | Henri Moissan,9713 | 6352,Carl Graebe,3585,https://www.nobelprize.org/nomination/archive/show.php?id=52&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,505,Adolf von Baeyer | Henri Moissan | William Ramsay,9713 | 6352 | 7552,Adriaan Lobry de Bruyn,5554,https://www.nobelprize.org/nomination/archive/show.php?id=505&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,896,Marcellin Berthelot,949,Gaston Darboux,2132,https://www.nobelprize.org/nomination/archive/show.php?id=896&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,1282,Marcellin Berthelot,949,Henri Moissan,6352,https://www.nobelprize.org/nomination/archive/show.php?id=1282&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,1658,Henri Moissan,6352,Ossian Aschan,521,https://www.nobelprize.org/nomination/archive/show.php?id=1658&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,2035,Henri Moissan,6352,Marcellin Berthelot,949,https://www.nobelprize.org/nomination/archive/show.php?id=2035&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,2373,Henri Moissan,6352,Edvard Hjelt,4225,https://www.nobelprize.org/nomination/archive/show.php?id=2373&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,2707,Henri Moissan,6352,William Ramsay,7552,https://www.nobelprize.org/nomination/archive/show.php?id=2707&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,3043,Wilhelm Ostwald,6913,M Glasenapp,3478,https://www.nobelprize.org/nomination/archive/show.php?id=3043&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,3367,Wilhelm Ostwald,6913,Paul Walden,9940,https://www.nobelprize.org/nomination/archive/show.php?id=3367&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,3728,William Ramsay,7552,Adolf von Baeyer,9713,https://www.nobelprize.org/nomination/archive/show.php?id=3728&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,4048,William Ramsay,7552,Max Bamberger,673,https://www.nobelprize.org/nomination/archive/show.php?id=4048&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,4392,William Ramsay,7552,Carl Bischoff,1040,https://www.nobelprize.org/nomination/archive/show.php?id=4392&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,4731,William Ramsay,7552,Waldemar Brögger,1416,https://www.nobelprize.org/nomination/archive/show.php?id=4731&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,5045,William Ramsay,7552,Bohuslav Brauner,1304,https://www.nobelprize.org/nomination/archive/show.php?id=5045&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,5365,William Ramsay,7552,Giacomo Ciamician,1802,https://www.nobelprize.org/nomination/archive/show.php?id=5365&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,5704,William Ramsay,7552,Per Cleve,1845,https://www.nobelprize.org/nomination/archive/show.php?id=5704&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,5999,William Ramsay,7552,Emil Fischer,3022,https://www.nobelprize.org/nomination/archive/show.php?id=5999&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,6342,William Ramsay,7552,Heinrich Goldschmidt,3517,https://www.nobelprize.org/nomination/archive/show.php?id=6342&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,6670,William Ramsay,7552,Philippe-Auguste Guye,3737,https://www.nobelprize.org/nomination/archive/show.php?id=6670&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,6975,William Ramsay,7552,Thorstein Hiortdahl,4195,https://www.nobelprize.org/nomination/archive/show.php?id=6975&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,7244,William Ramsay,7552,Karl Hofmann,4255,https://www.nobelprize.org/nomination/archive/show.php?id=7244&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,7489,William Ramsay,7552,Member of the Nobel Committee for chemistry,14107,https://www.nobelprize.org/nomination/archive/show.php?id=7489&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,7724,William Ramsay,7552,Wilhelm Koenigs,4951,https://www.nobelprize.org/nomination/archive/show.php?id=7724&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,8013,William Ramsay,7552,Fritz Kohlrausch,4959,https://www.nobelprize.org/nomination/archive/show.php?id=8013&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,8247,William Ramsay,7552,John Lubbock,5670,https://www.nobelprize.org/nomination/archive/show.php?id=8247&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,8481,William Ramsay,7552,Otto Pettersson,7185,https://www.nobelprize.org/nomination/archive/show.php?id=8481&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,8766,William Ramsay,7552,Oskar Piloty,7249,https://www.nobelprize.org/nomination/archive/show.php?id=8766&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,8952,William Ramsay,7552,Johan Rosenberg,7871,https://www.nobelprize.org/nomination/archive/show.php?id=8952&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,9112,William Ramsay,7552,Henrik Söderbaum,8966,https://www.nobelprize.org/nomination/archive/show.php?id=9112&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,9291,William Ramsay,7552,Jacobus Henricus Van´t Hoff,9563,https://www.nobelprize.org/nomination/archive/show.php?id=9291&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1904,chemistry,9475,William Ramsay,7552,Johan Herman Lie Vogt,9690,https://www.nobelprize.org/nomination/archive/show.php?id=9475&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1904
1903,physics,5,Svante Arrhenius,511,Christian Christiansen,1789,https://www.nobelprize.org/nomination/archive/show.php?id=5&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,455,Svante Arrhenius,511,Friedrich von Hefner-Alteneck,9778,https://www.nobelprize.org/nomination/archive/show.php?id=455&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,851,Svante Arrhenius,511,Edvard Hjelt,4225,https://www.nobelprize.org/nomination/archive/show.php?id=851&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,1234,Svante Arrhenius,511,Selim Lemström,5371,https://www.nobelprize.org/nomination/archive/show.php?id=1234&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,1609,Svante Arrhenius,511,August Sundell,8900,https://www.nobelprize.org/nomination/archive/show.php?id=1609&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,1986,Svante Arrhenius,511,Jacobus Henricus Van´t Hoff,9563,https://www.nobelprize.org/nomination/archive/show.php?id=1986&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,2326,Svante Arrhenius,511,Emil Warburg,9978,https://www.nobelprize.org/nomination/archive/show.php?id=2326&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,2658,Henri Becquerel,802,Marcellin Berthelot,949,https://www.nobelprize.org/nomination/archive/show.php?id=2658&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,2993,Henri Becquerel | Marie Curie | Pierre Curie,802 | 2051 | 2053,Charles Bouchard,1217,https://www.nobelprize.org/nomination/archive/show.php?id=2993&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,3318,Henri Becquerel | Pierre Curie,802 | 2053,Gaston Darboux,2132,https://www.nobelprize.org/nomination/archive/show.php?id=3318&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,3681,Henri Becquerel | Pierre Curie,802 | 2053,Gabriel Lippmann,5533,https://www.nobelprize.org/nomination/archive/show.php?id=3681&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,3998,Henri Becquerel | Pierre Curie,802 | 2053,Eleutère Mascart,5971,https://www.nobelprize.org/nomination/archive/show.php?id=3998&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,4344,Henri Becquerel | Pierre Curie,802 | 2053,Henri Poincaré,7313,https://www.nobelprize.org/nomination/archive/show.php?id=4344&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,4682,René Benoit | Pierre Chappuis | Charles Guillaume,877 | 1722 | 3710,Kristian Prytz,7473,https://www.nobelprize.org/nomination/archive/show.php?id=4682&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,4995,Ludwig Boltzmann,1133,Adolf von Baeyer,9713,https://www.nobelprize.org/nomination/archive/show.php?id=4995&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,5318,Wilhelm Hittorf,4221,Hermann Simon,8543,https://www.nobelprize.org/nomination/archive/show.php?id=5318&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,5659,John Kerr,4801,"William Thomson, Lord Kelvin",9249,https://www.nobelprize.org/nomination/archive/show.php?id=5659&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,5953,Gustave Le Bon,5299,Pierre de Heen,2231,https://www.nobelprize.org/nomination/archive/show.php?id=5953&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,6300,Philipp E.A. v. Lenard,5373,Vilhelm Bjerknes,1046,https://www.nobelprize.org/nomination/archive/show.php?id=6300&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,6630,Gabriel Lippmann,5533,Henri Becquerel,802,https://www.nobelprize.org/nomination/archive/show.php?id=6630&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,6934,Guglielmo Marconi,5901,Claes Adelsköld,314,https://www.nobelprize.org/nomination/archive/show.php?id=6934&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,7204,Guglielmo Marconi,5901,Pietro Blaserna,1069,https://www.nobelprize.org/nomination/archive/show.php?id=7204&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,7449,Guglielmo Marconi,5901,Antonio Roiti,7818,https://www.nobelprize.org/nomination/archive/show.php?id=7449&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,7687,Guglielmo Marconi,5901,Giovanni Schiaparelli,8163,https://www.nobelprize.org/nomination/archive/show.php?id=7687&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,7978,Guglielmo Marconi,5901,Elis Sidenbladh,8510,https://www.nobelprize.org/nomination/archive/show.php?id=7978&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,8215,Guglielmo Marconi,5901,Hjalmar Sjögren,8567,https://www.nobelprize.org/nomination/archive/show.php?id=8215&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,8447,"John Strutt, Lord Rayleigh",8852,Louis Bell,836,https://www.nobelprize.org/nomination/archive/show.php?id=8447&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,8734,"John Strutt, Lord Rayleigh",8852,Friedrich Kohlrausch,4958,https://www.nobelprize.org/nomination/archive/show.php?id=8734&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,8924,"John Strutt, Lord Rayleigh",8852,John Lubbock,5670,https://www.nobelprize.org/nomination/archive/show.php?id=8924&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,9089,"John Strutt, Lord Rayleigh",8852,Max Planck,7283,https://www.nobelprize.org/nomination/archive/show.php?id=9089&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,9267,"John Strutt, Lord Rayleigh",8852,Silvanus Thompson,9234,https://www.nobelprize.org/nomination/archive/show.php?id=9267&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,9453,"John Strutt, Lord Rayleigh",8852,Joseph Thomson,9247,https://www.nobelprize.org/nomination/archive/show.php?id=9453&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,9591,"John Strutt, Lord Rayleigh",8852,William White,10141,https://www.nobelprize.org/nomination/archive/show.php?id=9591&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,9750,"William Thomson, Lord Kelvin",9249,Wilhelm Röntgen,8006,https://www.nobelprize.org/nomination/archive/show.php?id=9750&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,physics,9888,"William Thomson, Lord Kelvin",9249,"John Strutt, Lord Rayleigh",8852,https://www.nobelprize.org/nomination/archive/show.php?id=9888&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1903
1903,peace,220,Moritz Adler,320,Fr. Kleinwächter,4895,https://www.nobelprize.org/nomination/archive/show.php?id=220&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,766,Klas Pontus Arnoldson | Fredrik Bajer,500 | 639,Bernhard Hanssen | J Svendabøe | Stensland | Thore Myrvang,3872 | 11247 | 11252 | 11248,https://www.nobelprize.org/nomination/archive/show.php?id=766&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,738,Klas Pontus Arnoldson,500,33 members of the Swedish parliament,,https://www.nobelprize.org/nomination/archive/show.php?id=738&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,673,Klas Pontus Arnoldson,500,Oddvar Vik,9648,https://www.nobelprize.org/nomination/archive/show.php?id=673&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,1136,Fredrik Bajer,639,The Danish Inter-Parliamentary Group (HermanTrier),9080,https://www.nobelprize.org/nomination/archive/show.php?id=1136&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,1064,Fredrik Bajer | Bertha Sophie von Suttner (Baroness),639 | 9866,Henri Marie La Fontaine,5125,https://www.nobelprize.org/nomination/archive/show.php?id=1064&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,1450,William Barrington | Gerald Lowther,717 | 5667,Bjørnstjerne Martinius Bjørnson,1053,https://www.nobelprize.org/nomination/archive/show.php?id=1450&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,1955,William Randal Cremer,2021,L Trarieux,9331,https://www.nobelprize.org/nomination/archive/show.php?id=1955&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,1945,William Randal Cremer | Klas Pontus Arnoldson | Fredrik Bajer,2021 | 500 | 639,Hans Jakob Horst,4312,https://www.nobelprize.org/nomination/archive/show.php?id=1945&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,1929,William Randal Cremer | Bertha Sophie von Suttner (Baroness),2021 | 9866,The Swedish Inter-Parliamentary Group,9188,https://www.nobelprize.org/nomination/archive/show.php?id=1929&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,1899,William Randal Cremer,2021,Philip James Stanhope,8729,https://www.nobelprize.org/nomination/archive/show.php?id=1899&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,1826,William Randal Cremer,2021,Baron de Pirquet,19065,https://www.nobelprize.org/nomination/archive/show.php?id=1826&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,2270,Chevalier Edouard Eugène Descamps | Bertha Sophie von Suttner (Baroness),2387 | 9866,Heinrich Lammasch,5187,https://www.nobelprize.org/nomination/archive/show.php?id=2270&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,2206,Chevalier Edouard Eugène Descamps,2387,Baron de Pirquet,19065,https://www.nobelprize.org/nomination/archive/show.php?id=2206&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,2541,Urbain Gohier,3504,Marcel Sembat,8397,https://www.nobelprize.org/nomination/archive/show.php?id=2541&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,2875,Stanilaus von Korwin-Dzbanski,9799,Aram Drbosrynski,2536,https://www.nobelprize.org/nomination/archive/show.php?id=2875&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,3207,Alfred Henry Love,5659,Andrew Palm,6959,https://www.nobelprize.org/nomination/archive/show.php?id=3207&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,3532,John Theodor Lund,5697,Baron de Pirquet,19065,https://www.nobelprize.org/nomination/archive/show.php?id=3532&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,3895,Mathis Lussy,5708,Würsch von Businger,9732,https://www.nobelprize.org/nomination/archive/show.php?id=3895&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,4306,Fyodor Fyodorovich (Frédéric) Martens,5939,Edgard Rouard de Card,7917,https://www.nobelprize.org/nomination/archive/show.php?id=4306&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,4277,Fyodor Fyodorovich (Frédéric) Martens,5939,Ernest Nys,6802,https://www.nobelprize.org/nomination/archive/show.php?id=4277&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,4214,Fyodor Fyodorovich (Frédéric) Martens,5939,August Hermann Ferdinand Goos | H Matzen,3552 | 6003,https://www.nobelprize.org/nomination/archive/show.php?id=4214&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,4663,Ernesto Teodoro Moneta,6368,Giuseppe Zanardelli,10374,https://www.nobelprize.org/nomination/archive/show.php?id=4663&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,4656,Ernesto Teodoro Moneta,6368,Enrico Catellani,1665,https://www.nobelprize.org/nomination/archive/show.php?id=4656&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,4648,Ernesto Teodoro Moneta,6368,Graziadio Isaia Ascoli,528,https://www.nobelprize.org/nomination/archive/show.php?id=4648&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,4635,Ernesto Teodoro Moneta,6368,L Bossi,1207,https://www.nobelprize.org/nomination/archive/show.php?id=4635&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,4617,Ernesto Teodoro Moneta,6368,Gaetano Mosca,6452,https://www.nobelprize.org/nomination/archive/show.php?id=4617&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,4559,Ernesto Teodoro Moneta,6368,Edoardo Giretti,3468,https://www.nobelprize.org/nomination/archive/show.php?id=4559&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,4890,Gustave Moynier,6490,Richard Kleen,4886,https://www.nobelprize.org/nomination/archive/show.php?id=4890&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,5205,Priscilla Hannah Peckover,7073,William Evans Darby,2134,https://www.nobelprize.org/nomination/archive/show.php?id=5205&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,5523,Jules Polo,7326,Halgan,3799,https://www.nobelprize.org/nomination/archive/show.php?id=5523&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,5917,Hodgson Pratt,7393,Michel Revon,7679,https://www.nobelprize.org/nomination/archive/show.php?id=5917&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,5861,Hodgson Pratt,7393,Émile Arnaud,492,https://www.nobelprize.org/nomination/archive/show.php?id=5861&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,6149,Emil Strauss,8832,Weiner | Helene Stöcker | Hofpretjer | Sindewald,10056 | 8871 | 11253 | 11254,https://www.nobelprize.org/nomination/archive/show.php?id=6149&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,6595,Bertha Sophie von Suttner (Baroness),9866,Ellen Robinson,7780,https://www.nobelprize.org/nomination/archive/show.php?id=6595&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,6591,Bertha Sophie von Suttner (Baroness),9866,Johan Heinrich Chlumecky,1779,https://www.nobelprize.org/nomination/archive/show.php?id=6591&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,6587,Bertha Sophie von Suttner (Baroness) | William Randal Cremer | Chevalier Edouard Eugène Descamps,9866 | 2021 | 2387,Ludwig von Bar,9716,https://www.nobelprize.org/nomination/archive/show.php?id=6587&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,6583,Bertha Sophie von Suttner (Baroness),9866,Élie Ducommun,2569,https://www.nobelprize.org/nomination/archive/show.php?id=6583&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,6576,Bertha Sophie von Suttner (Baroness) | Fredrik Bajer,9866 | 639,Adolf Richter,7720,https://www.nobelprize.org/nomination/archive/show.php?id=6576&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,6569,Bertha Sophie von Suttner (Baroness),9866,François Kemény,4782,https://www.nobelprize.org/nomination/archive/show.php?id=6569&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,6549,Bertha Sophie von Suttner (Baroness),9866,Frédéric Passy,7015,https://www.nobelprize.org/nomination/archive/show.php?id=6549&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,6493,Bertha Sophie von Suttner (Baroness),9866,Baron de Pirquet,19065,https://www.nobelprize.org/nomination/archive/show.php?id=6493&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,6814,The Permanent International Peace Bureau,9173,Samuel Baart de la Faille,584,https://www.nobelprize.org/nomination/archive/show.php?id=6814&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7201,The Institute of International Law (Institut de Droit International),9137,Professors at the University of Bologna,,https://www.nobelprize.org/nomination/archive/show.php?id=7201&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7200,The Institute of International Law (Institut de Droit International),9137,Professors at the University of Genova,,https://www.nobelprize.org/nomination/archive/show.php?id=7200&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7199,The Institute of International Law (Institut de Droit International),9137,Aschehoug,522,https://www.nobelprize.org/nomination/archive/show.php?id=7199&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7198,The Institute of International Law (Institut de Droit International),9137,E von Ullmann,9881,https://www.nobelprize.org/nomination/archive/show.php?id=7198&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7197,The Institute of International Law (Institut de Droit International),9137,Manuel Torres Campos,9319,https://www.nobelprize.org/nomination/archive/show.php?id=7197&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7196,The Institute of International Law (Institut de Droit International),9137,Mangato | Ferrario | Pascolato,5861 | 11255 | 11256,https://www.nobelprize.org/nomination/archive/show.php?id=7196&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7195,The Institute of International Law (Institut de Droit International) | Fyodor Fyodorovich (Frédéric) Martens,9137 | 5939,Heinrich Harburger,3884,https://www.nobelprize.org/nomination/archive/show.php?id=7195&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7194,The Institute of International Law (Institut de Droit International),9137,Ernest Roguin,7814,https://www.nobelprize.org/nomination/archive/show.php?id=7194&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7192,The Institute of International Law (Institut de Droit International),9137,Rafael de Labra,2249,https://www.nobelprize.org/nomination/archive/show.php?id=7192&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7190,The Institute of International Law (Institut de Droit International),9137,Professors of law at the University of Uppsala,,https://www.nobelprize.org/nomination/archive/show.php?id=7190&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7188,The Institute of International Law (Institut de Droit International),9137,Professors of Law at the University of Turin,,https://www.nobelprize.org/nomination/archive/show.php?id=7188&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7186,The Institute of International Law (Institut de Droit International),9137,The Law Faculty at the University of Grenoble,9152,https://www.nobelprize.org/nomination/archive/show.php?id=7186&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7184,The Institute of International Law (Institut de Droit International),9137,Reay | Chevalier Edouard Eugène Descamps | Louis Renault | Lardy | Courcel | Lambermont,7594 | 2387 | 7653 | 11257 | 11258 | 11259,https://www.nobelprize.org/nomination/archive/show.php?id=7184&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7180,The Institute of International Law (Institut de Droit International),9137,Karl Gareis,3333,https://www.nobelprize.org/nomination/archive/show.php?id=7180&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
